#chr	gene_cis_start	gene_cis_end	gene_id	TSS	end.x	gene_name	TADB_start	TADB_end	TADB_index	TADB_id
chr7	137600000	139689522	ENSG00000243099	138688979	138688980	AC020983.1	134246113	138847092	TADB_675	chr7_134246113_138847092
chr7	137600000	139625179	ENSG00000252188	138625178	138625179	AC013429.2	134246113	138847092	TADB_675	chr7_134246113_138847092
chr7	135280000	138343774	ENSG00000105894	137343773	137343774	PTN	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	139320000	ENSG00000157680	137847091	137847092	DGKI	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138020255	ENSG00000181072	136868651	136868652	CHRM2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138287762	ENSG00000202023	137287686	137287687	SNORD81	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	137903294	ENSG00000207597	136903166	136903167	MIR490	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	137938553	ENSG00000223657	136938552	136938553	KRT8P51	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138164612	ENSG00000224469	137164042	137164043	AC009517.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	137640000	ENSG00000226066	136485655	136485656	ZP3P2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138354483	ENSG00000228031	137354482	137354483	AC078842.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138326953	ENSG00000231114	137318591	137318592	AC078842.2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	137715188	ENSG00000231244	136713870	136713871	PSMC1P3	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138182107	ENSG00000234352	137182106	137182107	AC009264.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	135280000	138513933	ENSG00000279483	137513858	137513859	AC090498.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	136721984	139320000	ENSG00000230383	137721984	137721985	AC009245.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	136874979	139320000	ENSG00000182158	138002085	138002086	CREB3L2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	136953347	139320000	ENSG00000237243	137953347	137953348	CREB3L2-AS1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137002323	139320000	ENSG00000122787	138002323	138002324	AKR1D1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137022457	139320000	ENSG00000234639	138022457	138022458	AC009263.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137046653	139320000	ENSG00000231923	138046653	138046654	AC024082.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137060055	139320000	ENSG00000231931	138060055	138060056	AC024082.2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137091253	139320000	ENSG00000222514	138091253	138091254	RN7SKP223	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137122201	139320000	ENSG00000233951	138122201	138122202	RCC2P3	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137123757	139320000	ENSG00000284028	138123757	138123758	MIR4468	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137163439	139320000	ENSG00000225559	138163439	138163440	AC083867.2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137175044	139320000	ENSG00000252820	138175044	138175045	Y_RNA	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137187998	139320000	ENSG00000201465	138188128	138188129	AC083867.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137298088	139320000	ENSG00000213238	138298483	138298484	AC008155.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137404195	139404523	ENSG00000213237	138404522	138404523	PTMAP10	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137440689	139442238	ENSG00000214815	138440689	138440690	IMPDH1P3	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137460258	139589996	ENSG00000122779	138460258	138460259	TRIM24	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137490581	139491361	ENSG00000234995	138491360	138491361	RPS3AP28	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137594285	139701362	ENSG00000157703	138701361	138701362	SVOPL	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139799560	ENSG00000105929	138799559	138799560	ATP6V0A4	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140132122	ENSG00000105939	139132121	139132122	ZC3HAV1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140191986	ENSG00000105948	139133743	139133744	TTC26	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139981389	ENSG00000122778	138981388	138981389	KIAA1549	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140036042	ENSG00000146858	139036041	139036042	ZC3HAV1L	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140680000	ENSG00000157741	139230355	139230356	UBN2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139876465	ENSG00000199646	138876464	138876465	RNU6-1272P	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140680000	ENSG00000206843	139315393	139315394	RNU6-206P	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139838101	ENSG00000214128	138797951	138797952	TMEM213	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139703062	ENSG00000223721	138701606	138701607	UQCRFS1P2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140680000	ENSG00000228360	139227827	139227828	AC009220.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140050006	ENSG00000229677	139050005	139050006	AC018644.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139646448	ENSG00000234658	138646447	138646448	AC013429.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140174266	ENSG00000239254	139174265	139174266	AC009220.2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139689522	ENSG00000243099	138688979	138688980	AC020983.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	139625179	ENSG00000252188	138625178	138625179	AC013429.2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140680000	ENSG00000271404	139228220	139228221	MZT1P2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137600000	140199142	ENSG00000271537	139199141	139199142	AC009220.3	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138339456	140680000	ENSG00000164898	139339456	139339457	FMC1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138340358	140680000	ENSG00000146963	139340358	139340359	LUC7L2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138341359	140680000	ENSG00000269955	139341359	139341360	FMC1-LUC7L2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138359032	140680000	ENSG00000273391	139359565	139359566	AC083880.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138448739	140680000	ENSG00000252332	139448739	139448740	RNU6-911P	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138452690	140680000	ENSG00000188883	139483672	139483673	KLRG2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138502452	140680000	ENSG00000253183	139502452	139502453	AC005531.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138523684	140680000	ENSG00000236279	139523684	139523685	CLEC2L	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138534239	140680000	ENSG00000254270	139534239	139534240	ERHP1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138561570	140777998	ENSG00000064393	139777997	139777998	HIPK2	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	138777050	141020325	ENSG00000059377	139777050	139777051	TBXAS1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139023749	141062951	ENSG00000059378	140062950	140062951	PARP12	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139084746	141176983	ENSG00000006459	140176982	140176983	KDM7A	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139094697	141094792	ENSG00000251728	140094791	140094792	Y_RNA	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139177183	141179640	ENSG00000260231	140177183	140177184	KDM7A-DT	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139200000	141242032	ENSG00000199283	140241869	140241870	RNU1-58P	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139200000	141209671	ENSG00000199971	140209670	140209671	RNU6-797P	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139200000	141293339	ENSG00000241661	140292751	140292752	PPP1R2P6	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	139200000	141282920	ENSG00000270512	140282464	140282465	AC005377.1	136381037	140315394	TADB_676	chr7_136381037_140315394
chr7	137298088	139320000	ENSG00000213238	138298483	138298484	AC008155.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137404195	139404523	ENSG00000213237	138404522	138404523	PTMAP10	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137440689	139442238	ENSG00000214815	138440689	138440690	IMPDH1P3	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137460258	139589996	ENSG00000122779	138460258	138460259	TRIM24	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137490581	139491361	ENSG00000234995	138491360	138491361	RPS3AP28	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137594285	139701362	ENSG00000157703	138701361	138701362	SVOPL	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139799560	ENSG00000105929	138799559	138799560	ATP6V0A4	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140132122	ENSG00000105939	139132121	139132122	ZC3HAV1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140191986	ENSG00000105948	139133743	139133744	TTC26	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139981389	ENSG00000122778	138981388	138981389	KIAA1549	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140036042	ENSG00000146858	139036041	139036042	ZC3HAV1L	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140680000	ENSG00000157741	139230355	139230356	UBN2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139876465	ENSG00000199646	138876464	138876465	RNU6-1272P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140680000	ENSG00000206843	139315393	139315394	RNU6-206P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139838101	ENSG00000214128	138797951	138797952	TMEM213	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139703062	ENSG00000223721	138701606	138701607	UQCRFS1P2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140680000	ENSG00000228360	139227827	139227828	AC009220.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140050006	ENSG00000229677	139050005	139050006	AC018644.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139646448	ENSG00000234658	138646447	138646448	AC013429.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140174266	ENSG00000239254	139174265	139174266	AC009220.2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139689522	ENSG00000243099	138688979	138688980	AC020983.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	139625179	ENSG00000252188	138625178	138625179	AC013429.2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140680000	ENSG00000271404	139228220	139228221	MZT1P2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140199142	ENSG00000271537	139199141	139199142	AC009220.3	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138339456	140680000	ENSG00000164898	139339456	139339457	FMC1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138340358	140680000	ENSG00000146963	139340358	139340359	LUC7L2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138341359	140680000	ENSG00000269955	139341359	139341360	FMC1-LUC7L2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138359032	140680000	ENSG00000273391	139359565	139359566	AC083880.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138448739	140680000	ENSG00000252332	139448739	139448740	RNU6-911P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138452690	140680000	ENSG00000188883	139483672	139483673	KLRG2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138502452	140680000	ENSG00000253183	139502452	139502453	AC005531.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138523684	140680000	ENSG00000236279	139523684	139523685	CLEC2L	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138534239	140680000	ENSG00000254270	139534239	139534240	ERHP1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138561570	140777998	ENSG00000064393	139777997	139777998	HIPK2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	138777050	141020325	ENSG00000059377	139777050	139777051	TBXAS1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139023749	141062951	ENSG00000059378	140062950	140062951	PARP12	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139084746	141176983	ENSG00000006459	140176982	140176983	KDM7A	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139094697	141094792	ENSG00000251728	140094791	140094792	Y_RNA	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139177183	141179640	ENSG00000260231	140177183	140177184	KDM7A-DT	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000103200	140435786	140435787	AC069335.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000133597	140672944	140672945	ADCK2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000133606	140479535	140479536	MKRN1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000146955	140404057	140404058	RAB19	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000146966	140673992	140673993	DENND2A	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000157800	140404309	140404310	SLC37A3	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141242032	ENSG00000199283	140241869	140241870	RNU1-58P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141209671	ENSG00000199971	140209670	140209671	RNU6-797P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000201354	140609846	140609847	Y_RNA	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141386907	ENSG00000202472	140386906	140386907	RNA5SP248	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141370545	ENSG00000223113	140370440	140370441	RNA5SP247	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000240173	140645828	140645829	RN7SL771P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141293339	ENSG00000241661	140292751	140292752	PPP1R2P6	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	141282920	ENSG00000270512	140282464	140282465	AC005377.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139200000	144360000	ENSG00000285904	140640908	140640909	AC006452.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139690776	144360000	ENSG00000090266	140690776	140690777	NDUFB2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139695336	144360000	ENSG00000240889	140697076	140697077	NDUFB2-AS1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139719327	144360000	ENSG00000157764	140924928	140924929	BRAF	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139884071	144360000	ENSG00000271932	140884071	140884072	RNU6-85P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139934866	144360000	ENSG00000271611	140934866	140934867	AC006006.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	139997952	144360000	ENSG00000242703	140999799	140999800	CCT4P1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140002610	144360000	ENSG00000090263	141015227	141015228	MRPS33	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140052248	144360000	ENSG00000223212	141052248	141052249	RNU4-74P	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140074063	144360000	ENSG00000261115	141074063	141074064	TMEM178B	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140173043	144360000	ENSG00000261778	141173215	141173216	AC006362.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140351976	144360000	ENSG00000261624	141351976	141351977	NDUFB10P2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140392155	144360000	ENSG00000285841	141396516	141396517	AC005692.3	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000006530	141551277	141551278	AGK	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000204990	141416389	141416390	AC005692.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000244701	141656809	141656810	AC004918.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000261570	141551303	141551304	AC073878.1	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000261629	141431267	141431268	AC005692.2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000261797	141513182	141513183	AC073878.2	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	140400000	144360000	ENSG00000270157	141663845	141663846	AC004918.3	138227537	141696261	TADB_677	chr7_138227537_141696261
chr7	137600000	140680000	ENSG00000206843	139315393	139315394	RNU6-206P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138339456	140680000	ENSG00000164898	139339456	139339457	FMC1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138340358	140680000	ENSG00000146963	139340358	139340359	LUC7L2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138341359	140680000	ENSG00000269955	139341359	139341360	FMC1-LUC7L2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138359032	140680000	ENSG00000273391	139359565	139359566	AC083880.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138448739	140680000	ENSG00000252332	139448739	139448740	RNU6-911P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138452690	140680000	ENSG00000188883	139483672	139483673	KLRG2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138502452	140680000	ENSG00000253183	139502452	139502453	AC005531.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138523684	140680000	ENSG00000236279	139523684	139523685	CLEC2L	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138534239	140680000	ENSG00000254270	139534239	139534240	ERHP1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138561570	140777998	ENSG00000064393	139777997	139777998	HIPK2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	138777050	141020325	ENSG00000059377	139777050	139777051	TBXAS1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139023749	141062951	ENSG00000059378	140062950	140062951	PARP12	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139084746	141176983	ENSG00000006459	140176982	140176983	KDM7A	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139094697	141094792	ENSG00000251728	140094791	140094792	Y_RNA	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139177183	141179640	ENSG00000260231	140177183	140177184	KDM7A-DT	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000103200	140435786	140435787	AC069335.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000133597	140672944	140672945	ADCK2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000133606	140479535	140479536	MKRN1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000146955	140404057	140404058	RAB19	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000146966	140673992	140673993	DENND2A	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000157800	140404309	140404310	SLC37A3	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141242032	ENSG00000199283	140241869	140241870	RNU1-58P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141209671	ENSG00000199971	140209670	140209671	RNU6-797P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000201354	140609846	140609847	Y_RNA	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141386907	ENSG00000202472	140386906	140386907	RNA5SP248	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141370545	ENSG00000223113	140370440	140370441	RNA5SP247	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000240173	140645828	140645829	RN7SL771P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141293339	ENSG00000241661	140292751	140292752	PPP1R2P6	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	141282920	ENSG00000270512	140282464	140282465	AC005377.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139200000	144360000	ENSG00000285904	140640908	140640909	AC006452.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139690776	144360000	ENSG00000090266	140690776	140690777	NDUFB2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139695336	144360000	ENSG00000240889	140697076	140697077	NDUFB2-AS1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139719327	144360000	ENSG00000157764	140924928	140924929	BRAF	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139884071	144360000	ENSG00000271932	140884071	140884072	RNU6-85P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139934866	144360000	ENSG00000271611	140934866	140934867	AC006006.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	139997952	144360000	ENSG00000242703	140999799	140999800	CCT4P1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140002610	144360000	ENSG00000090263	141015227	141015228	MRPS33	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140052248	144360000	ENSG00000223212	141052248	141052249	RNU4-74P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140074063	144360000	ENSG00000261115	141074063	141074064	TMEM178B	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140173043	144360000	ENSG00000261778	141173215	141173216	AC006362.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140351976	144360000	ENSG00000261624	141351976	141351977	NDUFB10P2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140392155	144360000	ENSG00000285841	141396516	141396517	AC005692.3	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000006530	141551277	141551278	AGK	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000050327	144355287	144355288	ARHGEF5	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000106028	141738333	141738334	SSBP1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000106123	142855060	142855061	EPHB6	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000106144	143288214	143288215	CASP2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000127362	141764096	141764097	TAS2R3	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000127364	141776673	141776674	TAS2R4	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000127366	141790216	141790217	TAS2R5	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000127412	142933745	142933746	TRPV5	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144408856	ENSG00000146904	143408855	143408856	EPHA1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000159763	143132076	143132077	PIP	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144362725	ENSG00000159784	143362724	143362725	FAM131B	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144391111	ENSG00000159840	143381294	143381295	ZYX	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000159860	143800731	143800732	TCAF2P1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000165076	141841486	141841487	PRSS37	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000165125	142885744	142885745	TRPV6	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000165131	142939342	142939343	LLCFC1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000170356	144256243	144256244	OR2A20P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000170379	143620951	143620952	TCAF2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144519469	ENSG00000176510	143519468	143519469	OR10AC1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000178826	143279956	143279957	TMEM139	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000179420	143063584	143063585	OR6W1P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000179468	143027194	143027195	OR9A2	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000183122	144153485	144153486	OR2A3P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144444409	ENSG00000185899	143443452	143443453	TAS2R60	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000186163	142272234	142272235	TRY2P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000188037	143316110	143316111	CLCN1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000197448	143244092	143244093	GSTK1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000197993	142962362	142962363	KEL	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000198420	143902197	143902198	TCAF1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	146160000	ENSG00000204959	144286965	144286966	ARHGEF34P	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000204983	142749467	142749468	PRSS1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000204990	141416389	141416390	AC005692.1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000211706	142328296	142328297	TRBV6-1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000211707	142332181	142332182	TRBV7-1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000211710	142313183	142313184	TRBV4-1	139293693	145380632	TADB_678	chr7_139293693_145380632
chr7	140400000	144360000	ENSG00000211713	142380805	142380806	TRBV6-4	139293693	145380632	TADB_678	chr7_139293693_145380632
